latitude,longitude,runners,trees,pedestrians
42.321,-71.094,2.0,31.0,348.0
43.203,-71.535,1.0,0.0,0.0
42.248,-71.137,53.0,0.0,0.0
42.359,-71.162,50.0,0.0,0.0
42.371,-71.134,156.0,0.0,0.0
42.34,-71.073,83.0,89.0,324.0
42.248,-71.139,170.0,2.0,0.0
42.284,-71.044,96.0,3.0,0.0
42.362,-71.137,52.0,32.0,0.0
42.321,-71.057,28.0,4.0,36.0
42.913,-71.328,1.0,0.0,0.0
42.27,-71.099,350.0,21.0,0.0
42.505,-71.16,3.0,0.0,0.0
42.349,-71.134,82.0,7.0,0.0
42.27,-71.09,4.0,22.0,0.0
42.434,-70.995,11.0,0.0,0.0
42.292,-71.05,9.0,9.0,0.0
42.341,-71.093,19.0,15.0,1012.0
42.251,-71.139,460.0,1.0,0.0
42.366,-71.075,2361.0,0.0,270.0
42.351,-71.094,5630.0,14.0,2320.0
42.395,-71.121,138.0,0.0,3508.0
42.357,-71.154,21.0,0.0,0.0
42.313,-71.274,25.0,0.0,0.0
42.381,-71.07,127.0,34.0,270.0
42.348,-71.096,39.0,2.0,2320.0
42.685,-71.156,1.0,0.0,0.0
42.795,-71.237,1.0,0.0,0.0
42.341,-71.046,21.0,0.0,18.0
42.332,-71.181,22.0,0.0,0.0
42.375,-71.211,24.0,0.0,0.0
42.333,-71.083,29.0,4.0,172.0
42.285,-71.103,442.0,121.0,0.0
42.48,-71.1,1.0,0.0,0.0
42.349,-71.121,6.0,0.0,3100.0
42.328,-71.127,9.0,0.0,0.0
42.363,-71.119,4.0,7.0,1916.0
42.339,-71.018,198.0,20.0,408.0
42.277,-71.142,25.0,0.0,0.0
42.308,-71.207,1.0,0.0,0.0
42.387,-71.118,5.0,0.0,1389.0
42.334,-71.055,24.0,1.0,54.0
42.37,-71.101,1.0,0.0,6103.0
42.728,-71.188,1.0,0.0,0.0
42.247,-71.137,411.0,8.0,0.0
42.395,-71.123,63.0,0.0,3445.0
42.349,-71.05,74.0,8.0,138.0
42.461,-70.93,3.0,0.0,0.0
42.331,-71.212,20.0,0.0,0.0
42.318,-71.266,7.0,0.0,0.0
42.354,-71.054,1729.0,7.0,34.0
42.273,-71.139,1.0,37.0,0.0
42.982,-71.371,1.0,0.0,0.0
42.313,-71.057,23.0,16.0,0.0
42.245,-71.281,1.0,0.0,0.0
42.386,-71.094,30.0,0.0,810.0
42.274,-71.07,787.0,4.0,0.0
42.487,-70.867,7.0,0.0,0.0
42.341,-71.068,7.0,12.0,26.0
42.388,-71.117,86.0,0.0,2765.0
42.369,-71.095,908.0,0.0,2586.0
42.387,-71.096,3.0,0.0,270.0
42.366,-71.096,414.0,0.0,2586.0
42.294,-71.106,1067.0,91.0,0.0
42.29,-71.111,11.0,4.0,0.0
42.26,-71.259,1.0,0.0,0.0
42.481,-70.877,1.0,0.0,0.0
42.325,-71.124,26.0,0.0,2455.0
42.459,-70.941,16.0,0.0,0.0
42.271,-71.106,6.0,6.0,0.0
42.254,-71.118,5.0,11.0,0.0
42.459,-71.047,5.0,0.0,0.0
42.341,-71.092,1.0,5.0,1012.0
42.327,-71.084,21.0,23.0,172.0
42.296,-71.055,38.0,1.0,0.0
42.439,-71.146,4.0,0.0,0.0
42.363,-71.069,33.0,4.0,4106.0
42.368,-71.075,176.0,0.0,540.0
42.339,-71.097,30.0,60.0,2024.0
42.484,-71.13,1.0,0.0,0.0
42.36,-71.084,3597.0,0.0,2586.0
42.359,-71.049,565.0,3.0,20.0
42.518,-71.145,16.0,0.0,0.0
42.312,-71.275,24.0,0.0,0.0
42.468,-70.918,15.0,0.0,0.0
42.387,-71.081,31.0,0.0,270.0
42.363,-71.148,76.0,0.0,0.0
42.347,-71.092,347.0,18.0,7297.0
42.302,-71.121,1761.0,5.0,0.0
42.351,-71.081,1748.0,33.0,126.0
42.333,-71.199,1.0,0.0,0.0
42.587,-71.252,1.0,0.0,0.0
42.394,-71.107,1.0,0.0,2652.0
42.549,-71.176,1.0,0.0,0.0
42.384,-71.13,15.0,0.0,0.0
42.298,-71.103,328.0,43.0,0.0
42.301,-71.121,37.0,57.0,0.0
42.313,-71.035,118.0,9.0,0.0
42.341,-71.277,14.0,0.0,0.0
42.306,-71.282,17.0,0.0,0.0
42.29,-71.05,268.0,3.0,0.0
42.316,-71.106,12.0,41.0,0.0
42.337,-71.173,16.0,0.0,0.0
42.312,-71.035,1138.0,23.0,0.0
42.37,-71.07,151.0,0.0,810.0
42.286,-71.145,39.0,6.0,0.0
42.298,-71.076,1.0,30.0,0.0
42.375,-71.067,74.0,23.0,156.0
42.352,-71.102,133.0,10.0,25760.0
42.419,-71.158,31.0,0.0,0.0
42.337,-71.098,79.0,35.0,3036.0
42.338,-71.214,16.0,0.0,0.0
42.389,-71.071,58.0,0.0,810.0
42.346,-71.126,1.0,0.0,0.0
42.294,-71.05,8.0,38.0,0.0
42.4,-71.135,10.0,0.0,0.0
42.303,-71.091,50.0,46.0,0.0
42.274,-71.092,2.0,4.0,0.0
42.465,-70.926,1.0,0.0,0.0
42.261,-71.081,8.0,0.0,0.0
42.37,-71.061,2245.0,55.0,570.0
42.335,-71.04,56.0,11.0,18.0
42.291,-71.131,2.0,18.0,0.0
42.379,-71.068,88.0,17.0,540.0
42.375,-71.089,61.0,0.0,270.0
42.332,-71.248,5.0,0.0,0.0
42.337,-71.144,116.0,0.0,0.0
42.44,-71.049,58.0,0.0,0.0
42.326,-71.065,81.0,5.0,108.0
42.35,-71.078,1615.0,17.0,252.0
42.371,-71.124,270.0,0.0,1784.0
42.363,-71.137,24.0,4.0,0.0
42.272,-71.063,449.0,12.0,0.0
42.353,-71.155,6.0,2.0,0.0
42.404,-71.064,29.0,0.0,0.0
42.265,-71.137,249.0,20.0,0.0
42.386,-71.087,1.0,0.0,810.0
42.344,-71.117,59.0,0.0,6596.0
42.354,-71.142,79.0,13.0,0.0
42.338,-71.045,60.0,0.0,18.0
42.321,-71.115,84.0,46.0,348.0
42.363,-71.082,75.0,0.0,2944.0
42.351,-71.172,22.0,0.0,0.0
42.562,-71.195,1.0,0.0,0.0
42.341,-71.05,8.0,10.0,18.0
42.342,-71.144,3.0,19.0,0.0
43.087,-71.459,1.0,0.0,0.0
42.294,-71.048,11.0,14.0,0.0
42.253,-71.29,1.0,0.0,0.0
42.274,-71.059,13.0,6.0,0.0
42.37,-71.135,155.0,0.0,0.0
42.461,-70.967,7.0,0.0,0.0
42.349,-71.092,1417.0,36.0,16100.0
42.313,-71.106,101.0,88.0,0.0
42.296,-71.093,725.0,13.0,0.0
42.279,-71.096,4.0,21.0,0.0
42.422,-71.043,4.0,0.0,0.0
42.429,-71.062,2.0,0.0,0.0
42.497,-71.156,2.0,0.0,0.0
42.27,-71.087,7.0,20.0,0.0
42.376,-71.104,682.0,0.0,3832.0
42.331,-71.205,40.0,0.0,0.0
42.345,-71.153,74.0,23.0,0.0
42.354,-71.079,2837.0,10.0,126.0
42.281,-71.044,212.0,24.0,0.0
42.377,-71.038,1.0,42.0,612.0
42.343,-71.309,12.0,0.0,0.0
42.335,-71.119,22.0,0.0,2254.0
42.28,-71.046,167.0,14.0,0.0
42.311,-71.122,38.0,0.0,0.0
42.365,-71.07,2815.0,55.0,84.0
42.351,-71.089,2216.0,5.0,9996.0
42.284,-71.1,1.0,0.0,0.0
42.387,-71.089,21.0,0.0,270.0
42.332,-71.158,30.0,0.0,0.0
42.689,-71.159,1.0,0.0,0.0
42.325,-71.115,41.0,41.0,5839.0
42.377,-71.119,6.0,0.0,5100.0
42.324,-71.083,47.0,4.0,172.0
42.341,-71.128,9.0,0.0,0.0
42.384,-71.113,208.0,0.0,1556.0
42.274,-71.026,5.0,0.0,0.0
42.375,-71.065,127.0,13.0,42.0
42.394,-71.137,37.0,0.0,0.0
42.287,-71.107,9.0,7.0,0.0
42.447,-71.068,6.0,0.0,0.0
42.286,-71.106,2.0,55.0,0.0
42.309,-71.121,763.0,34.0,0.0
42.353,-71.116,1738.0,1.0,796.0
42.371,-71.072,324.0,0.0,540.0
42.375,-71.155,12.0,0.0,0.0
42.298,-71.099,836.0,0.0,0.0
42.408,-71.118,2.0,0.0,0.0
42.269,-71.073,8.0,0.0,0.0
42.322,-71.355,18.0,0.0,0.0
42.362,-71.138,2.0,67.0,0.0
42.243,-71.133,50.0,35.0,0.0
42.333,-71.172,41.0,0.0,0.0
42.382,-71.116,1.0,0.0,3170.0
42.289,-71.054,158.0,1.0,0.0
42.632,-71.313,3.0,0.0,0.0
42.248,-71.138,451.0,12.0,0.0
42.361,-71.15,24.0,6.0,0.0
42.287,-71.105,129.0,12.0,0.0
42.341,-71.118,35.0,0.0,2779.0
42.33,-71.114,30.0,4.0,4444.0
42.442,-71.068,6.0,0.0,0.0
42.372,-71.197,4.0,0.0,0.0
42.447,-71.043,26.0,0.0,0.0
42.357,-71.056,2477.0,4.0,92.0
42.271,-71.069,1.0,8.0,0.0
42.359,-71.058,8897.0,29.0,104.0
42.342,-71.111,1.0,0.0,1912.0
43.122,-71.442,1.0,0.0,0.0
42.38,-71.108,581.0,0.0,5386.0
42.337,-71.176,14.0,0.0,0.0
42.336,-71.053,1.0,1.0,36.0
42.504,-71.16,2.0,0.0,0.0
42.341,-71.27,1.0,0.0,0.0
42.36,-71.154,36.0,0.0,0.0
42.334,-71.074,11.0,9.0,324.0
42.304,-71.121,605.0,5.0,0.0
42.358,-71.145,11.0,45.0,0.0
42.601,-71.284,3.0,0.0,0.0
42.248,-71.273,2.0,0.0,0.0
42.378,-71.09,30.0,0.0,270.0
42.293,-71.097,175.0,20.0,0.0
42.273,-71.205,1.0,0.0,0.0
42.283,-71.146,12.0,1.0,0.0
42.369,-71.07,586.0,0.0,156.0
42.366,-71.116,473.0,0.0,1916.0
42.323,-71.09,9.0,29.0,174.0
42.474,-70.89,9.0,0.0,0.0
42.369,-71.117,379.0,0.0,1916.0
42.408,-71.148,15.0,0.0,0.0
42.325,-71.118,11.0,0.0,5496.0
42.263,-71.08,5.0,0.0,0.0
42.341,-71.276,15.0,0.0,0.0
42.348,-71.125,377.0,0.0,0.0
42.335,-71.153,7.0,3.0,0.0
42.297,-71.127,7.0,56.0,0.0
42.375,-71.066,86.0,8.0,42.0
42.35,-71.129,34.0,16.0,0.0
42.365,-71.073,17.0,0.0,3214.0
42.463,-70.962,12.0,0.0,0.0
42.533,-71.159,2.0,0.0,0.0
42.487,-70.868,10.0,0.0,0.0
42.349,-71.044,185.0,13.0,138.0
42.508,-71.16,1.0,0.0,0.0
42.35,-71.041,1100.0,7.0,92.0
42.375,-71.131,36.0,0.0,0.0
42.39,-71.141,1.0,0.0,0.0
42.286,-71.04,18.0,33.0,0.0
42.342,-71.083,118.0,13.0,820.0
42.443,-71.068,8.0,0.0,0.0
42.377,-71.053,11.0,22.0,570.0
42.332,-71.13,5.0,0.0,0.0
42.369,-71.127,43.0,7.0,0.0
42.315,-71.042,22.0,24.0,0.0
42.337,-71.215,15.0,0.0,0.0
42.299,-71.048,178.0,14.0,0.0
42.276,-71.069,35.0,0.0,0.0
42.405,-71.058,8.0,0.0,0.0
42.279,-71.069,5.0,19.0,0.0
42.317,-71.209,3.0,0.0,0.0
42.435,-71.045,31.0,0.0,0.0
42.318,-71.037,324.0,23.0,0.0
42.349,-71.047,968.0,7.0,138.0
42.271,-71.074,576.0,0.0,0.0
42.556,-71.184,1.0,0.0,0.0
42.262,-71.289,1.0,0.0,0.0
42.355,-71.061,3132.0,0.0,330.0
42.355,-71.069,2951.0,36.0,6168.0
42.394,-71.112,30.0,0.0,2568.0
42.366,-71.137,51.0,2.0,0.0
42.362,-71.151,40.0,0.0,0.0
42.475,-70.889,12.0,0.0,0.0
42.275,-71.07,611.0,6.0,0.0
42.337,-71.242,6.0,0.0,0.0
42.354,-71.056,586.0,0.0,34.0
42.349,-71.085,365.0,61.0,1698.0
42.338,-71.202,15.0,0.0,0.0
42.379,-71.106,11.0,0.0,3774.0
42.331,-71.122,11.0,0.0,210.0
42.336,-71.268,24.0,0.0,0.0
42.341,-71.11,453.0,12.0,956.0
42.455,-70.975,6.0,0.0,0.0
42.365,-71.186,27.0,0.0,0.0
42.351,-71.144,29.0,10.0,0.0
42.356,-71.113,29.0,0.0,532.0
42.473,-70.891,5.0,0.0,0.0
42.395,-71.085,1.0,0.0,810.0
42.352,-71.085,1883.0,59.0,14028.0
42.3,-71.121,14.0,0.0,0.0
42.302,-71.087,1205.0,21.0,0.0
42.462,-71.134,2.0,0.0,0.0
42.293,-71.096,77.0,6.0,0.0
42.297,-71.056,29.0,3.0,0.0
42.518,-71.16,2.0,0.0,0.0
42.367,-71.138,122.0,0.0,0.0
42.33,-71.084,40.0,19.0,172.0
42.271,-71.14,750.0,0.0,0.0
42.424,-71.068,85.0,0.0,0.0
42.317,-71.049,65.0,18.0,0.0
42.385,-71.119,144.0,0.0,2874.0
42.357,-71.055,754.0,0.0,63.0
42.479,-71.152,3.0,0.0,0.0
42.347,-71.09,177.0,12.0,1132.0
42.397,-71.119,82.0,0.0,2310.0
42.335,-71.323,6.0,0.0,0.0
42.37,-71.074,194.0,0.0,810.0
42.342,-71.12,220.0,0.0,5245.0
42.431,-71.02,2.0,0.0,0.0
42.43,-71.048,30.0,0.0,0.0
42.367,-71.056,1128.0,32.0,570.0
42.431,-71.058,6.0,0.0,0.0
42.238,-71.133,360.0,4.0,0.0
42.355,-71.097,622.0,0.0,17836.0
42.425,-71.099,1.0,0.0,0.0
42.371,-71.13,6.0,18.0,0.0
42.28,-71.143,202.0,10.0,0.0
42.342,-71.122,276.0,0.0,140.0
42.79,-71.235,1.0,0.0,0.0
42.367,-71.071,37.0,12.0,582.0
42.289,-71.046,147.0,10.0,0.0
42.485,-71.131,1.0,0.0,0.0
42.498,-71.156,4.0,0.0,0.0
42.296,-71.119,8.0,0.0,0.0
42.337,-71.183,17.0,0.0,0.0
42.342,-71.121,449.0,0.0,140.0
42.37,-71.102,90.0,0.0,5748.0
42.443,-71.142,6.0,0.0,0.0
42.683,-71.153,1.0,0.0,0.0
42.392,-71.123,11.0,0.0,3617.0
42.362,-71.168,52.0,0.0,0.0
42.371,-71.098,514.0,0.0,5008.0
42.746,-71.202,1.0,0.0,0.0
42.367,-71.118,2563.0,50.0,5748.0
42.32,-71.041,140.0,27.0,18.0
42.27,-71.086,5.0,25.0,0.0
42.397,-71.115,26.0,0.0,2382.0
42.307,-71.28,15.0,0.0,0.0
42.426,-71.038,5.0,0.0,0.0
42.402,-71.119,46.0,0.0,1062.0
42.372,-71.112,98.0,0.0,1916.0
42.382,-71.082,1.0,2.0,540.0
42.344,-71.033,22.0,3.0,92.0
42.597,-71.283,1.0,0.0,0.0
42.334,-71.092,83.0,45.0,258.0
42.39,-71.114,27.0,0.0,1359.0
42.349,-71.086,730.0,27.0,1698.0
42.375,-71.073,12.0,1.0,270.0
42.338,-71.208,5.0,0.0,0.0
42.358,-71.118,3993.0,59.0,5748.0
42.458,-70.971,18.0,0.0,0.0
42.468,-70.907,13.0,0.0,0.0
42.537,-71.163,2.0,0.0,0.0
42.378,-71.068,295.0,6.0,270.0
42.329,-71.266,16.0,0.0,0.0
42.486,-70.871,2.0,0.0,0.0
42.47,-71.13,2.0,0.0,0.0
42.304,-71.097,52.0,13.0,0.0
42.356,-71.148,103.0,5.0,0.0
42.36,-71.181,75.0,0.0,0.0
42.588,-71.267,2.0,0.0,0.0
42.37,-71.108,342.0,0.0,5748.0
42.395,-71.119,62.0,0.0,3570.0
42.33,-71.195,41.0,0.0,0.0
42.247,-71.275,2.0,0.0,0.0
42.28,-71.047,49.0,10.0,0.0
42.362,-71.183,10.0,0.0,0.0
42.395,-71.11,19.0,0.0,3816.0
42.354,-71.085,5654.0,2.0,4792.0
42.344,-71.116,147.0,0.0,6978.0
42.456,-71.052,58.0,0.0,0.0
42.371,-71.076,111.0,0.0,540.0
42.452,-71.136,2.0,0.0,0.0
42.617,-71.125,1.0,0.0,0.0
42.253,-71.117,43.0,6.0,0.0
42.537,-71.105,1.0,0.0,0.0
42.364,-71.082,36.0,0.0,8832.0
42.337,-71.18,7.0,0.0,0.0
42.388,-71.096,40.0,0.0,540.0
42.374,-71.094,6.0,0.0,3602.0
42.439,-71.144,3.0,0.0,0.0
42.358,-71.089,3197.0,0.0,7758.0
42.387,-71.083,30.0,0.0,270.0
42.478,-70.88,2.0,0.0,0.0
42.303,-71.059,10.0,14.0,0.0
42.304,-71.125,16.0,2.0,0.0
42.286,-71.134,40.0,6.0,0.0
42.295,-71.127,9.0,28.0,0.0
42.356,-71.115,171.0,0.0,3007.0
42.336,-71.011,8.0,0.0,408.0
42.291,-71.057,2.0,30.0,0.0
42.37,-71.081,10.0,0.0,810.0
42.356,-71.133,75.0,16.0,0.0
42.264,-71.096,465.0,0.0,0.0
42.344,-71.024,41.0,0.0,408.0
42.367,-71.099,387.0,0.0,8759.0
42.333,-71.029,1.0,6.0,50.0
42.373,-71.056,492.0,2.0,570.0
42.329,-71.037,698.0,10.0,18.0
42.346,-71.077,2.0,33.0,378.0
42.355,-71.067,3243.0,43.0,6168.0
42.3,-71.083,594.0,4.0,0.0
42.353,-71.051,1.0,0.0,92.0
42.343,-71.054,83.0,1.0,54.0
42.396,-71.124,6.0,0.0,561.0
42.343,-71.144,86.0,50.0,0.0
42.362,-71.056,2010.0,35.0,20.0
42.244,-71.031,1.0,0.0,0.0
42.35,-71.101,408.0,18.0,23417.0
42.339,-71.292,21.0,0.0,0.0
42.449,-71.047,51.0,0.0,0.0
42.291,-71.103,8.0,17.0,0.0
42.289,-71.066,18.0,9.0,0.0
42.302,-71.091,2.0,6.0,0.0
42.345,-71.085,26.0,12.0,410.0
42.352,-71.048,177.0,14.0,138.0
42.262,-71.043,1.0,0.0,0.0
42.339,-71.154,35.0,20.0,0.0
42.351,-71.082,1845.0,33.0,126.0
42.634,-71.314,7.0,0.0,0.0
42.334,-71.042,11.0,19.0,54.0
42.371,-71.122,62.0,0.0,3707.0
42.468,-70.91,11.0,0.0,0.0
42.343,-71.098,12.0,32.0,5652.0
42.354,-71.108,60.0,0.0,266.0
42.314,-71.122,603.0,11.0,0.0
42.364,-71.067,495.0,140.0,126.0
42.382,-71.092,15.0,0.0,540.0
42.391,-71.105,14.0,0.0,2852.0
42.298,-71.116,419.0,9.0,0.0
42.36,-71.113,44.0,0.0,1916.0
42.429,-71.016,9.0,0.0,0.0
42.368,-71.149,64.0,0.0,0.0
42.505,-71.138,3.0,0.0,0.0
42.363,-71.049,24.0,9.0,10.0
42.394,-71.056,1.0,0.0,380.0
42.353,-71.084,4451.0,12.0,4753.0
42.375,-71.091,25.0,0.0,270.0
42.459,-71.052,2.0,0.0,0.0
42.368,-71.188,17.0,0.0,0.0
42.345,-71.052,11.0,13.0,18.0
42.252,-71.039,1.0,0.0,0.0
42.452,-71.137,2.0,0.0,0.0
42.28,-71.106,553.0,23.0,0.0
42.46,-71.141,2.0,0.0,0.0
42.402,-71.137,10.0,0.0,0.0
42.293,-71.101,92.0,7.0,0.0
42.298,-71.089,599.0,28.0,0.0
42.398,-71.132,102.0,0.0,0.0
42.268,-71.226,3.0,0.0,0.0
42.368,-71.086,28.0,0.0,540.0
42.348,-71.07,148.0,19.0,26.0
42.338,-71.076,40.0,18.0,108.0
42.332,-71.094,108.0,35.0,1012.0
42.839,-71.261,1.0,0.0,0.0
42.467,-70.913,14.0,0.0,0.0
42.273,-71.14,576.0,1.0,0.0
42.425,-71.065,82.0,0.0,0.0
42.336,-71.034,96.0,30.0,50.0
42.401,-71.12,7.0,0.0,3215.0
42.367,-71.069,3727.0,15.0,126.0
42.398,-71.064,118.0,0.0,810.0
42.574,-71.223,2.0,0.0,0.0
42.741,-71.198,1.0,0.0,0.0
42.539,-71.163,3.0,0.0,0.0
42.376,-71.069,64.0,19.0,540.0
42.346,-71.075,215.0,49.0,78.0
42.456,-71.046,14.0,0.0,0.0
42.33,-71.095,7.0,15.0,6258.0
42.363,-71.146,4.0,0.0,0.0
42.392,-71.105,1.0,0.0,4168.0
42.343,-71.092,74.0,17.0,2367.0
42.291,-71.073,282.0,13.0,0.0
42.374,-71.133,126.0,0.0,0.0
42.306,-71.089,8.0,0.0,0.0
42.316,-71.123,855.0,3.0,0.0
42.343,-71.094,142.0,26.0,3690.0
42.845,-71.262,1.0,0.0,0.0
42.38,-71.087,4.0,0.0,810.0
42.358,-71.093,400.0,0.0,7758.0
42.239,-71.133,738.0,35.0,0.0
42.453,-71.051,12.0,0.0,0.0
42.277,-71.095,1.0,4.0,0.0
42.603,-71.285,2.0,0.0,0.0
42.298,-71.057,24.0,1.0,0.0
42.33,-71.142,19.0,0.0,0.0
42.26,-71.271,3.0,0.0,0.0
42.37,-71.111,4.0,0.0,5748.0
42.351,-71.069,199.0,0.0,556.0
42.332,-71.268,7.0,0.0,0.0
42.27,-71.074,31.0,0.0,0.0
42.348,-71.091,12.0,1.0,4676.0
42.292,-71.126,669.0,70.0,0.0
42.303,-71.102,5.0,0.0,0.0
42.306,-71.047,983.0,22.0,0.0
42.354,-71.069,3642.0,25.0,2056.0
42.424,-71.089,1.0,0.0,0.0
42.376,-71.054,24.0,22.0,380.0
42.376,-71.06,84.0,14.0,380.0
42.41,-71.148,13.0,0.0,0.0
42.355,-71.056,1131.0,24.0,102.0
42.368,-71.122,2030.0,5.0,3832.0
42.303,-71.113,78.0,47.0,0.0
42.332,-71.145,12.0,0.0,0.0
42.328,-71.253,44.0,0.0,0.0
42.287,-71.059,231.0,6.0,0.0
42.551,-71.178,1.0,0.0,0.0
42.26,-71.102,375.0,0.0,0.0
42.368,-71.065,130.0,5.0,84.0
42.483,-70.876,9.0,0.0,0.0
42.342,-71.104,59.0,24.0,1912.0
42.301,-71.126,907.0,12.0,0.0
42.289,-71.042,499.0,1.0,0.0
42.276,-71.056,138.0,4.0,0.0
42.347,-71.102,325.0,31.0,1912.0
42.359,-71.114,32.0,0.0,3832.0
42.338,-71.172,19.0,0.0,0.0
42.331,-71.089,18.0,10.0,258.0
42.477,-70.883,14.0,0.0,0.0
42.375,-71.142,15.0,0.0,0.0
42.333,-71.035,242.0,7.0,36.0
42.352,-71.125,511.0,12.0,0.0
42.363,-71.055,1845.0,3.0,10.0
42.345,-71.058,5.0,31.0,18.0
42.352,-71.09,12228.0,21.0,42570.0
42.339,-71.071,4.0,20.0,175.0
42.376,-71.087,18.0,0.0,540.0
42.361,-71.137,80.0,37.0,0.0
42.337,-71.05,251.0,20.0,54.0
42.388,-71.11,25.0,0.0,2942.0
42.463,-70.964,12.0,0.0,0.0
42.643,-71.311,5.0,0.0,0.0
42.34,-71.166,20.0,40.0,0.0
42.366,-71.048,1.0,0.0,10.0
42.346,-71.032,23.0,5.0,138.0
43.105,-71.451,1.0,0.0,0.0
42.331,-71.031,967.0,38.0,54.0
42.309,-71.123,51.0,36.0,0.0
42.335,-71.104,48.0,8.0,1012.0
42.372,-71.08,24.0,0.0,270.0
42.38,-71.095,13.0,0.0,810.0
42.342,-71.081,51.0,19.0,820.0
42.357,-71.148,224.0,19.0,0.0
42.488,-71.1,1.0,0.0,0.0
42.324,-71.048,549.0,0.0,36.0
42.334,-71.107,4.0,6.0,4863.0
42.311,-71.106,20.0,5.0,0.0
42.362,-71.077,2538.0,0.0,5888.0
42.379,-71.063,1.0,28.0,380.0
42.616,-71.29,2.0,0.0,0.0
42.331,-71.191,23.0,0.0,0.0
42.324,-71.262,25.0,0.0,0.0
42.468,-70.912,4.0,0.0,0.0
42.331,-71.014,3.0,0.0,138.0
42.339,-71.155,33.0,15.0,0.0
42.34,-71.281,18.0,0.0,0.0
42.278,-71.127,55.0,5.0,0.0
42.369,-71.104,385.0,0.0,1916.0
42.357,-71.069,534.0,15.0,2056.0
42.627,-71.305,2.0,0.0,0.0
42.347,-71.069,175.0,14.0,52.0
42.375,-71.143,13.0,0.0,0.0
42.389,-71.117,217.0,0.0,4049.0
42.397,-71.139,5.0,0.0,0.0
42.352,-71.111,3758.0,24.0,9302.0
42.375,-71.118,25.0,0.0,1813.0
42.343,-71.075,39.0,38.0,119.0
42.254,-71.265,1.0,0.0,0.0
42.367,-71.064,417.0,20.0,126.0
42.329,-71.14,22.0,0.0,0.0
42.271,-71.065,495.0,4.0,0.0
42.347,-71.081,80.0,1.0,394.0
42.273,-71.075,2.0,27.0,0.0
42.344,-71.065,50.0,0.0,52.0
42.315,-71.034,99.0,10.0,0.0
42.327,-71.124,29.0,0.0,70.0
42.294,-71.115,674.0,11.0,0.0
42.372,-71.079,72.0,0.0,270.0
42.476,-71.15,2.0,0.0,0.0
42.378,-71.052,4.0,29.0,190.0
42.342,-71.101,725.0,14.0,1912.0
42.334,-71.119,30.0,0.0,6593.0
42.372,-71.069,9.0,0.0,270.0
42.292,-71.123,21.0,11.0,0.0
42.426,-71.064,73.0,0.0,0.0
42.406,-71.082,1.0,0.0,0.0
42.334,-71.082,10.0,51.0,324.0
42.297,-71.081,1216.0,20.0,0.0
42.425,-71.002,10.0,0.0,0.0
42.599,-71.284,1.0,0.0,0.0
42.362,-71.057,3983.0,18.0,20.0
42.693,-71.161,1.0,0.0,0.0
42.251,-71.12,253.0,9.0,0.0
42.319,-71.265,9.0,0.0,0.0
42.328,-71.058,1.0,34.0,54.0
42.38,-71.097,38.0,0.0,810.0
42.289,-71.055,1.0,8.0,0.0
42.431,-70.998,3.0,0.0,0.0
42.303,-71.125,24.0,4.0,0.0
42.392,-71.111,22.0,0.0,4014.0
42.354,-71.046,3.0,7.0,46.0
42.339,-71.136,226.0,0.0,0.0
42.364,-71.053,602.0,5.0,30.0
42.394,-71.055,5.0,0.0,380.0
42.36,-71.08,6.0,0.0,2944.0
42.356,-71.095,825.0,0.0,5172.0
42.322,-71.044,1422.0,69.0,54.0
42.456,-70.938,2.0,0.0,0.0
42.305,-71.094,37.0,11.0,0.0
42.324,-71.046,1.0,0.0,36.0
42.386,-71.072,18.0,8.0,810.0
42.426,-71.063,52.0,0.0,0.0
42.322,-71.113,24.0,12.0,3984.0
42.295,-71.115,77.0,24.0,0.0
42.374,-71.112,59.0,0.0,3832.0
42.343,-71.069,152.0,43.0,78.0
42.589,-71.264,2.0,0.0,0.0
42.379,-71.065,34.0,4.0,312.0
42.459,-71.059,5.0,0.0,0.0
42.279,-71.127,53.0,9.0,0.0
42.339,-71.134,83.0,0.0,0.0
42.274,-71.145,451.0,5.0,0.0
42.429,-71.142,1.0,0.0,0.0
42.377,-71.113,20.0,0.0,5536.0
42.57,-71.214,2.0,0.0,0.0
42.373,-71.114,2.0,0.0,5748.0
42.317,-71.036,891.0,1.0,0.0
42.346,-71.1,79.0,22.0,6960.0
42.354,-71.114,7.0,0.0,266.0
42.369,-71.12,15.0,0.0,1916.0
42.343,-71.023,14.0,0.0,533.0
42.305,-71.091,2.0,37.0,0.0
42.357,-71.182,3.0,0.0,0.0
42.351,-71.173,18.0,0.0,0.0
42.354,-71.067,16.0,14.0,2056.0
42.396,-71.059,1.0,0.0,190.0
42.367,-71.116,491.0,0.0,5748.0
42.356,-71.062,4769.0,3.0,514.0
42.338,-71.11,42.0,5.0,956.0
42.373,-71.08,68.0,0.0,810.0
42.26,-71.137,80.0,0.0,0.0
42.43,-71.061,4.0,0.0,0.0
42.331,-71.327,12.0,0.0,0.0
42.345,-71.044,28.0,5.0,46.0
42.327,-71.064,11.0,5.0,216.0
42.578,-71.232,2.0,0.0,0.0
42.349,-71.157,30.0,33.0,0.0
42.298,-71.049,24.0,26.0,0.0
42.401,-71.06,27.0,0.0,610.0
42.35,-71.169,11.0,40.0,0.0
42.354,-71.057,668.0,0.0,34.0
42.286,-71.105,325.0,23.0,0.0
42.261,-71.139,310.0,0.0,0.0
42.376,-71.16,1.0,0.0,0.0
