latitude,longitude,frequency,logFreq
42.3605,-71.1189,958,2.981365509
42.368,-71.1079,958,2.981365509
42.374,-71.0999,958,2.981365509
42.375,-71.0999,958,2.981365509
42.364,-71.1144,958,2.981365509
42.363,-71.1124,958,2.981365509
42.37,-71.1049,958,2.981365509
42.3645,-71.1229,958,2.981365509
42.3695,-71.1124,958,2.981365509
42.367,-71.1129,958,2.981365509
42.374,-71.1004,958,2.981365509
42.3545,-71.1179,958,2.981365509
42.373,-71.1174,958,2.981365509
42.3615,-71.1129,958,2.981365509
42.366,-71.1044,958,2.981365509
42.357,-71.1154,958,2.981365509
42.369,-71.1164,958,2.981365509
42.362,-71.1179,958,2.981365509
42.358,-71.1134,958,2.981365509
42.3705,-71.1034,958,2.981365509
42.364,-71.1064,958,2.981365509
42.361,-71.1089,958,2.981365509
42.3615,-71.1149,958,2.981365509
42.3695,-71.1114,958,2.981365509
42.3625,-71.1169,958,2.981365509
42.3615,-71.1204,958,2.981365509
42.3725,-71.1134,958,2.981365509
42.3715,-71.1134,958,2.981365509
42.373,-71.1079,958,2.981365509
42.366,-71.1134,958,2.981365509
42.373,-71.1034,958,2.981365509
42.3675,-71.1194,958,2.981365509
42.364,-71.1194,958,2.981365509
42.37,-71.1009,958,2.981365509
42.3695,-71.1174,958,2.981365509
42.357,-71.1184,958,2.981365509
42.353,-71.1204,958,2.981365509
42.3545,-71.1169,958,2.981365509
42.3795,-71.1004,958,2.981365509
42.3705,-71.1039,958,2.981365509
42.367,-71.1079,958,2.981365509
42.361,-71.1129,958,2.981365509
42.3705,-71.1009,958,2.981365509
42.3785,-71.0989,958,2.981365509
42.3625,-71.1069,958,2.981365509
42.3775,-71.1004,958,2.981365509
42.375,-71.1014,958,2.981365509
42.3575,-71.1204,958,2.981365509
42.3745,-71.1139,958,2.981365509
42.3595,-71.1164,958,2.981365509
42.3725,-71.1074,958,2.981365509
42.3605,-71.1224,958,2.981365509
42.366,-71.1184,958,2.981365509
42.3655,-71.1109,958,2.981365509
42.3725,-71.1089,958,2.981365509
42.369,-71.1059,958,2.981365509
42.3665,-71.1084,958,2.981365509
42.3705,-71.1174,958,2.981365509
42.3565,-71.1204,958,2.981365509
42.3625,-71.1129,958,2.981365509
42.365,-71.1159,958,2.981365509
42.364,-71.1149,958,2.981365509
42.377,-71.1079,958,2.981365509
42.3625,-71.1219,958,2.981365509
42.3715,-71.1039,958,2.981365509
42.365,-71.1209,958,2.981365509
42.376,-71.0989,958,2.981365509
42.357,-71.1234,958,2.981365509
42.365,-71.1169,958,2.981365509
42.3565,-71.1174,958,2.981365509
42.365,-71.1174,958,2.981365509
42.3605,-71.1184,958,2.981365509
42.361,-71.1099,958,2.981365509
42.3685,-71.1144,958,2.981365509
42.357,-71.1224,958,2.981365509
42.3745,-71.1039,958,2.981365509
42.3725,-71.1099,958,2.981365509
42.372,-71.1179,958,2.981365509
42.36,-71.1214,958,2.981365509
42.374,-71.1034,958,2.981365509
42.3585,-71.1194,958,2.981365509
42.3635,-71.1214,958,2.981365509
42.3715,-71.1114,958,2.981365509
42.3645,-71.1184,958,2.981365509
42.3625,-71.1094,958,2.981365509
42.354,-71.1204,958,2.981365509
42.378,-71.0989,958,2.981365509
42.3705,-71.1024,958,2.981365509
42.3775,-71.1019,958,2.981365509
42.375,-71.1069,958,2.981365509
42.3635,-71.1204,958,2.981365509
42.365,-71.1154,958,2.981365509
42.3675,-71.1229,958,2.981365509
42.3665,-71.1094,958,2.981365509
42.369,-71.1219,958,2.981365509
42.377,-71.1094,958,2.981365509
42.368,-71.1189,958,2.981365509
42.363,-71.1219,958,2.981365509
42.3545,-71.1204,958,2.981365509
42.36,-71.1099,958,2.981365509
42.355,-71.1179,958,2.981365509
42.3685,-71.1184,958,2.981365509
42.375,-71.1029,958,2.981365509
42.3585,-71.1159,958,2.981365509
42.3595,-71.1144,958,2.981365509
42.3685,-71.1039,958,2.981365509
42.3635,-71.1169,958,2.981365509
42.377,-71.1089,958,2.981365509
42.377,-71.1059,958,2.981365509
42.3665,-71.1164,958,2.981365509
42.369,-71.1189,958,2.981365509
42.374,-71.1134,958,2.981365509
42.377,-71.1014,958,2.981365509
42.371,-71.1179,958,2.981365509
42.374,-71.1084,958,2.981365509
42.3725,-71.1064,958,2.981365509
42.3785,-71.1024,958,2.981365509
42.3585,-71.1139,958,2.981365509
42.368,-71.1069,958,2.981365509
42.363,-71.1189,958,2.981365509
42.3635,-71.1154,958,2.981365509
42.378,-71.1009,958,2.981365509
42.3785,-71.1039,958,2.981365509
42.3735,-71.1049,958,2.981365509
42.369,-71.1199,958,2.981365509
42.377,-71.0994,958,2.981365509
42.363,-71.1239,958,2.981365509
42.3735,-71.1064,958,2.981365509
42.372,-71.1104,958,2.981365509
42.373,-71.1169,958,2.981365509
42.3655,-71.1099,958,2.981365509
42.3765,-71.1014,958,2.981365509
42.371,-71.1094,958,2.981365509
42.3685,-71.1109,958,2.981365509
42.3605,-71.1239,958,2.981365509
42.3745,-71.1074,958,2.981365509
42.3585,-71.1189,958,2.981365509
42.3755,-71.1134,958,2.981365509
42.3585,-71.1169,958,2.981365509
42.3755,-71.0999,958,2.981365509
42.3685,-71.1154,958,2.981365509
42.3615,-71.1134,958,2.981365509
42.368,-71.1084,958,2.981365509
42.373,-71.1119,958,2.981365509
42.371,-71.1029,958,2.981365509
42.3775,-71.1044,958,2.981365509
42.3575,-71.1154,958,2.981365509
42.365,-71.1214,958,2.981365509
42.3715,-71.1064,958,2.981365509
42.3565,-71.1214,958,2.981365509
42.3695,-71.1154,958,2.981365509
42.376,-71.1044,958,2.981365509
42.37,-71.1194,958,2.981365509
42.3705,-71.1014,958,2.981365509
42.367,-71.1184,958,2.981365509
42.375,-71.1044,958,2.981365509
42.376,-71.0994,958,2.981365509
42.368,-71.1089,958,2.981365509
42.3685,-71.1104,958,2.981365509
42.36,-71.1174,958,2.981365509
42.364,-71.1124,958,2.981365509
42.363,-71.1234,958,2.981365509
42.365,-71.1109,958,2.981365509
42.36,-71.1114,958,2.981365509
42.356,-71.1164,958,2.981365509
42.354,-71.1189,958,2.981365509
42.353,-71.1194,958,2.981365509
42.376,-71.1049,958,2.981365509
42.369,-71.1084,958,2.981365509
42.3795,-71.0994,958,2.981365509
42.3785,-71.1014,958,2.981365509
42.3615,-71.1164,958,2.981365509
42.3555,-71.1229,958,2.981365509
42.376,-71.0984,958,2.981365509
42.371,-71.1154,958,2.981365509
42.374,-71.1059,958,2.981365509
42.362,-71.1224,958,2.981365509
42.3675,-71.1059,958,2.981365509
42.3665,-71.1194,958,2.981365509
42.3605,-71.1139,958,2.981365509
42.376,-71.1074,958,2.981365509
42.3575,-71.1134,958,2.981365509
42.364,-71.1199,958,2.981365509
42.3585,-71.1234,958,2.981365509
42.3635,-71.1194,958,2.981365509
42.3645,-71.1199,958,2.981365509
42.359,-71.1139,958,2.981365509
42.373,-71.1179,958,2.981365509
42.353,-71.1209,958,2.981365509
42.36,-71.1104,958,2.981365509
42.3735,-71.1109,958,2.981365509
42.364,-71.1049,958,2.981365509
42.3565,-71.1149,958,2.981365509
42.371,-71.1009,958,2.981365509
42.3655,-71.1179,958,2.981365509
42.3555,-71.1174,958,2.981365509
42.365,-71.1099,958,2.981365509
42.3705,-71.1204,958,2.981365509
42.3645,-71.1154,958,2.981365509
42.358,-71.1154,958,2.981365509
42.3625,-71.1224,958,2.981365509
42.365,-71.1134,958,2.981365509
42.366,-71.1234,958,2.981365509
42.3615,-71.1214,958,2.981365509
42.3705,-71.1094,958,2.981365509
42.365,-71.1184,958,2.981365509
42.3685,-71.1029,958,2.981365509
42.371,-71.1204,958,2.981365509
42.3615,-71.1209,958,2.981365509
42.3595,-71.1154,958,2.981365509
42.353,-71.1199,958,2.981365509
42.37,-71.1144,958,2.981365509
42.3685,-71.1159,958,2.981365509
42.3645,-71.1189,958,2.981365509
42.3725,-71.1104,958,2.981365509
42.372,-71.1069,958,2.981365509
42.3665,-71.1119,958,2.981365509
42.379,-71.1019,958,2.981365509
42.37,-71.1134,958,2.981365509
42.3695,-71.1069,958,2.981365509
42.3685,-71.1054,958,2.981365509
42.373,-71.0994,958,2.981365509
42.373,-71.1019,958,2.981365509
42.357,-71.1219,958,2.981365509
42.3535,-71.1224,958,2.981365509
42.3675,-71.1084,958,2.981365509
42.373,-71.1154,958,2.981365509
42.3735,-71.1164,958,2.981365509
42.3655,-71.1119,958,2.981365509
42.3635,-71.1064,958,2.981365509
42.357,-71.1229,958,2.981365509
42.3615,-71.1114,958,2.981365509
42.374,-71.1014,958,2.981365509
42.3595,-71.1114,958,2.981365509
42.3765,-71.1104,958,2.981365509
42.3605,-71.1134,958,2.981365509
42.371,-71.1089,958,2.981365509
42.366,-71.1239,958,2.981365509
42.369,-71.1029,958,2.981365509
42.378,-71.1019,958,2.981365509
42.3645,-71.1044,958,2.981365509
42.364,-71.1204,958,2.981365509
42.3735,-71.1094,958,2.981365509
42.354,-71.1214,958,2.981365509
42.369,-71.1224,958,2.981365509
42.362,-71.1154,958,2.981365509
42.37,-71.1089,958,2.981365509
42.3605,-71.1229,958,2.981365509
42.355,-71.1219,958,2.981365509
42.376,-71.1099,958,2.981365509
42.366,-71.1164,958,2.981365509
42.3735,-71.1019,958,2.981365509
42.3745,-71.0994,958,2.981365509
42.364,-71.1079,958,2.981365509
42.3695,-71.1089,958,2.981365509
42.363,-71.1119,958,2.981365509
42.3685,-71.1079,958,2.981365509
42.378,-71.1039,958,2.981365509
42.372,-71.1024,958,2.981365509
42.354,-71.1184,958,2.981365509
42.3575,-71.1209,958,2.981365509
42.362,-71.1104,958,2.981365509
42.3535,-71.1209,958,2.981365509
42.3705,-71.1209,958,2.981365509
42.3735,-71.1034,958,2.981365509
42.3765,-71.1074,958,2.981365509
42.3685,-71.1179,958,2.981365509
42.3775,-71.0989,958,2.981365509
42.3775,-71.1059,958,2.981365509
42.361,-71.1194,958,2.981365509
42.368,-71.1149,958,2.981365509
42.367,-71.1074,958,2.981365509
42.362,-71.1209,958,2.981365509
42.3715,-71.1074,958,2.981365509
42.3635,-71.1054,958,2.981365509
42.3675,-71.1139,958,2.981365509
42.3695,-71.1024,958,2.981365509
42.3655,-71.1154,958,2.981365509
42.3545,-71.1199,958,2.981365509
42.372,-71.1064,958,2.981365509
42.366,-71.1124,958,2.981365509
42.3735,-71.1039,958,2.981365509
42.362,-71.1219,958,2.981365509
42.368,-71.1114,958,2.981365509
42.3625,-71.1179,958,2.981365509
42.359,-71.1124,958,2.981365509
42.3635,-71.1159,958,2.981365509
42.3655,-71.1039,958,2.981365509
42.361,-71.1189,958,2.981365509
42.3715,-71.1194,958,2.981365509
42.371,-71.1149,958,2.981365509
42.3605,-71.1119,958,2.981365509
42.3715,-71.1084,958,2.981365509
42.3615,-71.1099,958,2.981365509
42.3595,-71.1239,958,2.981365509
42.373,-71.1099,958,2.981365509
42.3665,-71.1049,958,2.981365509
42.3705,-71.1104,958,2.981365509
42.3685,-71.1194,958,2.981365509
42.374,-71.1024,958,2.981365509
42.3665,-71.1114,958,2.981365509
42.367,-71.1139,958,2.981365509
42.368,-71.1134,958,2.981365509
42.3675,-71.1069,958,2.981365509
42.366,-71.1114,958,2.981365509
42.3715,-71.1014,958,2.981365509
42.3645,-71.1214,958,2.981365509
42.3585,-71.1149,958,2.981365509
42.3615,-71.1239,958,2.981365509
42.362,-71.1169,958,2.981365509
42.367,-71.1229,958,2.981365509
42.379,-71.1029,958,2.981365509
42.3635,-71.1134,958,2.981365509
42.3715,-71.1054,958,2.981365509
42.357,-71.1204,958,2.981365509
42.37,-71.1029,958,2.981365509
42.3665,-71.1159,958,2.981365509
42.355,-71.1234,958,2.981365509
42.37,-71.1159,958,2.981365509
42.3625,-71.1239,958,2.981365509
42.363,-71.1084,958,2.981365509
42.3595,-71.1219,958,2.981365509
42.3675,-71.1099,958,2.981365509
42.354,-71.1224,958,2.981365509
42.361,-71.1234,958,2.981365509
42.3705,-71.1114,958,2.981365509
42.3685,-71.1134,958,2.981365509
42.356,-71.1169,958,2.981365509
42.358,-71.1144,958,2.981365509
42.3735,-71.1114,958,2.981365509
42.374,-71.1114,958,2.981365509
42.361,-71.1179,958,2.981365509
42.3565,-71.1199,958,2.981365509
42.364,-71.1154,958,2.981365509
42.3625,-71.1109,958,2.981365509
42.361,-71.1209,958,2.981365509
42.3705,-71.1084,958,2.981365509
42.366,-71.1219,958,2.981365509
42.3595,-71.1204,958,2.981365509
42.37,-71.1119,958,2.981365509
42.3585,-71.1239,958,2.981365509
42.37,-71.1204,958,2.981365509
42.369,-71.1054,958,2.981365509
42.37,-71.1024,958,2.981365509
42.3585,-71.1214,958,2.981365509
42.362,-71.1204,958,2.981365509
42.3675,-71.1154,958,2.981365509
42.367,-71.1089,958,2.981365509
42.372,-71.1114,958,2.981365509
42.378,-71.1059,958,2.981365509
42.3655,-71.1189,958,2.981365509
42.3615,-71.1229,958,2.981365509
42.3625,-71.1139,958,2.981365509
42.3775,-71.1009,958,2.981365509
42.38,-71.0984,957,2.980911938
42.3725,-71.1189,957,2.980911938
42.378,-71.1069,957,2.980911938
42.376,-71.1124,957,2.980911938
42.3245,-71.1154,957,2.980911938
42.377,-71.1099,957,2.980911938
42.374,-71.1164,957,2.980911938
42.324,-71.1149,956,2.980457892
42.379,-71.1034,956,2.980457892
42.3785,-71.1054,956,2.980457892
42.3715,-71.1204,955,2.980003372
42.38,-71.0989,955,2.980003372
42.3765,-71.1114,955,2.980003372
42.3795,-71.1014,955,2.980003372
42.3735,-71.1174,955,2.980003372
42.3235,-71.1144,955,2.980003372
42.323,-71.1139,954,2.979548375
42.379,-71.1039,953,2.979092901
42.3775,-71.1089,953,2.979092901
42.378,-71.1074,953,2.979092901
42.3225,-71.1134,953,2.979092901
42.3285,-71.1199,952,2.978636948
42.373,-71.1184,952,2.978636948
42.372,-71.1199,952,2.978636948
42.3275,-71.1189,952,2.978636948
42.3795,-71.1019,952,2.978636948
42.322,-71.1129,952,2.978636948
42.3685,-71.1239,952,2.978636948
42.369,-71.1234,952,2.978636948
42.3785,-71.1059,952,2.978636948
42.3755,-71.1139,952,2.978636948
42.328,-71.1194,952,2.978636948
42.38,-71.0994,952,2.978636948
42.329,-71.1204,952,2.978636948
42.3695,-71.1229,952,2.978636948
42.375,-71.1149,952,2.978636948
42.377,-71.1104,952,2.978636948
42.37,-71.1224,951,2.978180517
42.327,-71.1184,951,2.978180517
42.3745,-71.1159,951,2.978180517
42.3265,-71.1179,951,2.978180517
42.3295,-71.1209,951,2.978180517
42.376,-71.1129,951,2.978180517
42.3255,-71.1169,950,2.977723605
42.374,-71.1169,950,2.977723605
42.38,-71.0999,950,2.977723605
42.3705,-71.1219,950,2.977723605
42.3795,-71.1024,950,2.977723605
42.326,-71.1174,950,2.977723605
42.379,-71.1044,950,2.977723605
42.378,-71.1079,949,2.977266212
42.325,-71.1164,949,2.977266212
42.3775,-71.1094,949,2.977266212
42.3765,-71.1119,949,2.977266212
42.3785,-71.1064,948,2.976808337
42.3245,-71.1159,948,2.976808337
42.38,-71.1004,948,2.976808337
42.371,-71.1214,948,2.976808337
42.3725,-71.1194,948,2.976808337
42.3795,-71.1029,947,2.976349979
42.324,-71.1154,947,2.976349979
42.377,-71.1109,947,2.976349979
42.3735,-71.1179,947,2.976349979
42.379,-71.1049,946,2.975891136
42.3235,-71.1149,946,2.975891136
42.3755,-71.1144,946,2.975891136
42.375,-71.1154,945,2.975431809
42.376,-71.1134,945,2.975431809
42.323,-71.1144,945,2.975431809
42.378,-71.1084,945,2.975431809
42.3715,-71.1209,945,2.975431809
42.38,-71.1009,945,2.975431809
42.373,-71.1189,944,2.974971994
42.3785,-71.1069,944,2.974971994
42.3775,-71.1099,944,2.974971994
42.3805,-71.0984,944,2.974971994
42.3745,-71.1164,944,2.974971994
42.3765,-71.1124,944,2.974971994
42.3225,-71.1139,943,2.974511693
42.379,-71.1054,943,2.974511693
42.3795,-71.1034,943,2.974511693
42.322,-71.1134,942,2.974050903
42.374,-71.1174,942,2.974050903
42.377,-71.1114,942,2.974050903
42.3285,-71.1204,942,2.974050903
42.3275,-71.1194,942,2.974050903
42.328,-71.1199,942,2.974050903
42.38,-71.1014,942,2.974050903
42.372,-71.1204,942,2.974050903
42.3805,-71.0989,942,2.974050903
42.327,-71.1189,941,2.973589623
42.3695,-71.1234,941,2.973589623
42.329,-71.1209,941,2.973589623
42.326,-71.1179,941,2.973589623
42.3265,-71.1184,941,2.973589623
42.3255,-71.1174,940,2.973127854
42.378,-71.1089,940,2.973127854
42.3785,-71.1074,940,2.973127854
42.37,-71.1229,940,2.973127854
42.369,-71.1239,940,2.973127854
42.3805,-71.0994,940,2.973127854
42.3795,-71.1039,940,2.973127854
42.38,-71.1019,940,2.973127854
42.3705,-71.1224,939,2.972665592
42.3775,-71.1104,939,2.972665592
42.376,-71.1139,939,2.972665592
42.325,-71.1169,939,2.972665592
42.379,-71.1059,939,2.972665592
42.3755,-71.1149,939,2.972665592
42.3735,-71.1184,939,2.972665592
42.3725,-71.1199,939,2.972665592
42.375,-71.1159,939,2.972665592
42.3245,-71.1164,938,2.972202838
42.371,-71.1219,938,2.972202838
42.3765,-71.1129,938,2.972202838
42.3745,-71.1169,937,2.971739591
42.38,-71.1024,937,2.971739591
42.324,-71.1159,937,2.971739591
42.3805,-71.0999,937,2.971739591
42.3795,-71.1044,937,2.971739591
42.378,-71.1094,936,2.971275849
42.3785,-71.1079,936,2.971275849
42.377,-71.1119,936,2.971275849
42.3235,-71.1154,936,2.971275849
42.323,-71.1149,935,2.970811611
42.373,-71.1194,935,2.970811611
42.3805,-71.1004,935,2.970811611
42.379,-71.1064,935,2.970811611
42.3715,-71.1214,935,2.970811611
42.374,-71.1179,935,2.970811611
42.3225,-71.1144,934,2.970346876
42.38,-71.1029,934,2.970346876
42.3775,-71.1109,934,2.970346876
42.3795,-71.1049,934,2.970346876
42.376,-71.1144,933,2.969881644
42.372,-71.1209,933,2.969881644
42.3755,-71.1154,933,2.969881644
42.375,-71.1164,932,2.969415912
42.3765,-71.1134,932,2.969415912
42.3785,-71.1084,932,2.969415912
42.3275,-71.1199,932,2.969415912
42.3805,-71.1009,932,2.969415912
42.328,-71.1204,932,2.969415912
42.327,-71.1194,932,2.969415912
42.322,-71.1139,932,2.969415912
42.379,-71.1069,932,2.969415912
42.38,-71.1034,931,2.968949681
42.3735,-71.1189,931,2.968949681
42.3265,-71.1189,931,2.968949681
42.378,-71.1099,931,2.968949681
42.381,-71.0984,931,2.968949681
42.326,-71.1184,931,2.968949681
42.3285,-71.1209,931,2.968949681
42.377,-71.1124,931,2.968949681
42.325,-71.1174,930,2.968482949
42.3255,-71.1179,930,2.968482949
42.3745,-71.1174,930,2.968482949
42.3725,-71.1204,930,2.968482949
42.3805,-71.1014,930,2.968482949
42.3795,-71.1054,930,2.968482949
42.3245,-71.1169,929,2.968015714
42.37,-71.1234,929,2.968015714
42.3705,-71.1229,929,2.968015714
42.3695,-71.1239,929,2.968015714
42.3775,-71.1114,929,2.968015714
42.381,-71.0989,929,2.968015714
42.324,-71.1164,928,2.967547976
42.379,-71.1074,928,2.967547976
42.3785,-71.1089,928,2.967547976
42.38,-71.1039,928,2.967547976
42.374,-71.1184,927,2.967079734
42.3805,-71.1019,927,2.967079734
42.3235,-71.1159,927,2.967079734
42.373,-71.1199,927,2.967079734
42.3795,-71.1059,927,2.967079734
42.371,-71.1224,927,2.967079734
42.381,-71.0994,927,2.967079734
42.376,-71.1149,927,2.967079734
42.378,-71.1104,926,2.966610987
42.3765,-71.1139,926,2.966610987
42.3755,-71.1159,926,2.966610987
42.323,-71.1154,926,2.966610987
42.3715,-71.1219,926,2.966610987
42.381,-71.0999,925,2.966141733
42.375,-71.1169,925,2.966141733
42.377,-71.1129,925,2.966141733
42.3225,-71.1149,925,2.966141733
42.372,-71.1214,924,2.965671971
42.3805,-71.1024,924,2.965671971
42.3775,-71.1119,924,2.965671971
42.379,-71.1079,924,2.965671971
42.38,-71.1044,924,2.965671971
42.3735,-71.1194,923,2.965201701
42.3785,-71.1094,923,2.965201701
42.322,-71.1144,923,2.965201701
42.3795,-71.1064,923,2.965201701
42.378,-71.1109,922,2.964730921
42.326,-71.1189,922,2.964730921
42.327,-71.1199,922,2.964730921
42.328,-71.1209,922,2.964730921
42.381,-71.1004,922,2.964730921
42.3275,-71.1204,922,2.964730921
42.3745,-71.1179,922,2.964730921
42.3265,-71.1194,922,2.964730921
42.3285,-71.1214,921,2.96425963
42.38,-71.1049,921,2.96425963
42.3255,-71.1184,921,2.96425963
42.325,-71.1179,921,2.96425963
42.3805,-71.1029,921,2.96425963
42.3725,-71.1209,921,2.96425963
42.3765,-71.1144,920,2.963787827
42.376,-71.1154,920,2.963787827
42.3245,-71.1174,920,2.963787827
42.377,-71.1134,920,2.963787827
42.381,-71.1009,920,2.963787827
42.379,-71.1084,920,2.963787827
42.3755,-71.1164,919,2.963315511
42.3795,-71.1069,919,2.963315511
42.324,-71.1169,919,2.963315511
42.3775,-71.1124,919,2.963315511
42.374,-71.1189,919,2.963315511
42.3815,-71.0984,919,2.963315511
42.3785,-71.1099,919,2.963315511
42.37,-71.1239,918,2.962842681
42.3705,-71.1234,918,2.962842681
42.3805,-71.1034,918,2.962842681
42.375,-71.1174,918,2.962842681
42.3235,-71.1164,918,2.962842681
42.38,-71.1054,918,2.962842681
42.373,-71.1204,918,2.962842681
42.381,-71.1014,917,2.962369336
42.378,-71.1114,917,2.962369336
42.3815,-71.0989,917,2.962369336
42.371,-71.1229,917,2.962369336
42.323,-71.1159,917,2.962369336
42.3225,-71.1154,916,2.961895474
